NpcName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	ShowName	LevelSettingKey
<i18n=655>	9201	100		63705	173344	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		62474	172988	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		61060	170137	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		61573	171714	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		61364	166582	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		62262	170847	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		66729	166734	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		63770	171580	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		63891	166347	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		62257	168790	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		62523	166832	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		66412	170848	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		65768	168915	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		65325	166984	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		66006	165340	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		59967	156325	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		58868	154871	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		58015	158275	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		59451	157833	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		56750	157928	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		56227	154114	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		57899	152098	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		58672	156930	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		60108	154908	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		59912	151424	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		60750	152232	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		58880	152866	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		58879	151292	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		57768	153366	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		56895	152699	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		75705	145557	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		73912	144140	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		73133	142959	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		73388	139938	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		74402	138252	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		75734	138212	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		76554	139943	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		77932	139420	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		78268	142670	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		77238	145142	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		74293	141573	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		74423	143334	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		76916	141435	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		75140	139841	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		75791	141542	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		92007	142297	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		93389	138278	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		89913	140172	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		94735	138304	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		92431	136649	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		93800	141399	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		91330	135208	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		92383	134908	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		93742	135530	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		92215	140479	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		94502	140237	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		90872	140041	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		93452	140032	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		90182	136327	0	0	191	-1	0	0			1		
<i18n=655>	9201	100		93500	136576	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		35108	18096	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		39388	16186	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		36585	19767	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		36507	21497	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		35729	16126	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		36810	14561	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		37571	22109	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		37995	14143	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		39452	14103	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		40873	16676	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		40635	19561	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		38156	17583	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		39934	17580	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		37122	15929	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		38011	19920	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		44014	47945	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		43657	44917	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		43084	46833	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		46926	47216	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		45801	41564	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		47134	42176	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		45244	43268	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		46118	47952	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		44944	48566	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		47791	45794	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		42688	43662	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		46778	45031	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		43519	42355	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		46413	43466	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		44403	41666	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		47003	28346	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		44624	28582	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		48443	29979	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		44026	30549	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		45782	27282	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		47264	26884	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		48952	28375	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		49291	29997	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		47743	33578	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		49133	33045	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		47050	30339	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		48119	31890	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		45838	28717	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		48391	27143	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		47957	28380	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		27116	62545	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		23874	63364	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		23064	61866	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		24051	58407	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		25059	56226	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		25419	62059	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		23757	56775	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		22833	58400	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		27123	59965	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		23721	60075	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		25529	57752	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		24246	61549	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		27952	59306	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		26472	58319	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		26470	56551	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		15227	69928	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		13684	72301	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		16226	71920	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		12422	70613	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		13338	69187	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		12155	72281	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		14357	68338	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		15815	68700	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		16877	69231	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		17553	71097	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		15140	73862	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		13525	74133	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		14671	75915	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		15159	72352	0	0	191	-1	0	0			1		
<i18n=8798>	9204	100		16253	70032	0	0	191	-1	0	0			1		
<i18n=6267>	9202	100		24573	100429	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		109299	61249	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		107504	64826	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		108601	65113	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		112506	62897	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		110470	61428	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		111520	61865	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		109486	68593	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		112675	66197	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		111938	67710	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		110802	68597	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		110303	62958	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		110165	67058	0	0	191	-1	0	0			1		
<i18n=3040>	9203	100		108366	62831	0	0	191	-1	0	0			1		
