Key	AwardType	AwardSubType	Count	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
1	Item	674393	1				1			1
2	Item	901	888				1			1
3	JingHuo		2000				1			1
4	Item	403	10				1			1
5	Item	213	1				1			1
6	Item	31613	120				1			1
6	Item	921	25				1			1
6	Item	33011	120				1			1
7	Item	31613	80				1			1
7	Item	921	20				1			1
7	Item	33011	80				1			1
8	Item	31613	60				1			1
8	Item	921	15				1			1
8	Item	33011	60				1			1
9	Item	31613	40				1			1
9	Item	921	10				1			1
9	Item	33011	40				1			1
10	Item	31613	20				1			1
10	Item	921	5				1			1
10	Item	33011	20				1			1
11	MingYangJiFen		30				1			1
11	Item	211	4				1			1
11	Item	3006	10				1			1
11	YuanBao		300				1			1
12	MingYangJiFen		20				1			1
12	Item	211	3				1			1
12	Item	3006	8				1			1
12	YuanBao		200				1			1
13	MingYangJiFen		15				1			1
13	Item	211	2				1			1
13	Item	3006	6				1			1
13	YuanBao		150				1			1
14	MingYangJiFen		10				1			1
14	Item	211	1				1			1
14	Item	3006	4				1			1
14	YuanBao		100				1			1
15	Item	3006	80				1			1
15	Item	671601	80				1			1
15	Coin		180000				1			1
16	Item	3006	60				1			1
16	Item	671601	60				1			1
16	Coin		160000				1			1
17	Item	3006	50				1			1
17	Item	671601	50				1			1
17	Coin		120000				1			1
18	Item	3006	40				1			1
18	Item	671601	40				1			1
18	Coin		80000				1			1
19	MingYangJiFen		30				1			1
19	Item	674063	10				1			1
19	Item	671601	20				1			1
19	YuanBao		400				1			1
20	MingYangJiFen		10				1			1
20	Item	674063	5				1			1
20	Item	671601	10				1			1
20	YuanBao		200				1			1
21	Item	674400	1				1			1
21	Item	674394	1				1			1
21	Item	674392	3				1			1
21	MingYangJiFen		1200				1			1
21	Item	31613	150				1			1
21	Item	203	50				1			1
21	Item	921	40				1			1
22	Item	674401	1				1			1
22	Item	674395	1				1			1
22	Item	674392	2				1			1
22	MingYangJiFen		1000				1			1
22	Item	31613	130				1			1
22	Item	203	40				1			1
22	Item	921	30				1			1
23	Item	674403	1				1			1
23	Item	674396	1				1			1
23	Item	674392	2				1			1
23	MingYangJiFen		900				1			1
23	Item	31613	110				1			1
23	Item	203	30				1			1
23	Item	921	25				1			1
24	Item	674404	1				1			1
24	Item	674397	1				1			1
24	Item	674392	1				1			1
24	MingYangJiFen		850				1			1
24	Item	31613	90				1			1
24	Item	203	20				1			1
24	Item	921	20				1			1
25	Item	674407	1				1			1
25	Item	674398	1				1			1
25	Item	674392	1				1			1
25	MingYangJiFen		800				1			1
25	Item	31613	70				1			1
25	Item	203	15				1			1
25	Item	921	15				1			1
26	Item	674407	1				1			1
26	Item	674399	1				1			1
26	Item	674392	1				1			1
26	MingYangJiFen		750				1			1
26	Item	31613	50				1			1
26	Item	203	10				1			1
26	Item	921	10				1			1
27	Item	674401	1				1			1
27	Item	674391	3				1			1
27	MingYangJiFen		1000				1			1
27	Item	31613	150				1			1
27	Item	203	50				1			1
27	Item	921	40				1			1
28	Item	674402	1				1			1
28	Item	674391	2				1			1
28	MingYangJiFen		900				1			1
28	Item	31613	130				1			1
28	Item	203	40				1			1
28	Item	921	30				1			1
29	Item	674406	1				1			1
29	Item	674391	2				1			1
29	MingYangJiFen		800				1			1
29	Item	31613	110				1			1
29	Item	203	30				1			1
29	Item	921	25				1			1
30	Item	674407	1				1			1
30	Item	674391	1				1			1
30	MingYangJiFen		750				1			1
30	Item	31613	90				1			1
30	Item	203	20				1			1
30	Item	921	20				1			1
31	Item	674409	1				1			1
31	Item	674391	1				1			1
31	MingYangJiFen		700				1			1
31	Item	31613	70				1			1
31	Item	203	15				1			1
31	Item	921	15				1			1
32	Item	674409	1				1			1
32	Item	674391	1				1			1
32	MingYangJiFen		650				1			1
32	Item	31613	50				1			1
32	Item	203	10				1			1
32	Item	921	10				1			1
33	Item	674402	1				1			1
33	Item	674390	3				1			1
33	MingYangJiFen		250				1			1
33	Item	31613	150				1			1
33	Item	203	50				1			1
33	Item	921	40				1			1
34	Item	674405	1				1			1
34	Item	674390	2				1			1
34	MingYangJiFen		200				1			1
34	Item	31613	130				1			1
34	Item	203	40				1			1
34	Item	921	30				1			1
35	Item	674408	1				1			1
35	Item	674390	2				1			1
35	MingYangJiFen		180				1			1
35	Item	31613	110				1			1
35	Item	203	30				1			1
35	Item	921	25				1			1
36	Item	674409	1				1			1
36	Item	674390	1				1			1
36	MingYangJiFen		150				1			1
36	Item	31613	90				1			1
36	Item	203	20				1			1
36	Item	921	20				1			1
37	Item	674410	1				1			1
37	Item	674390	1				1			1
37	MingYangJiFen		120				1			1
37	Item	31613	70				1			1
37	Item	203	15				1			1
37	Item	921	15				1			1
38	Item	674410	1				1			1
38	Item	674390	1				1			1
38	MingYangJiFen		100				1			1
38	Item	31613	50				1			1
38	Item	203	10				1			1
38	Item	921	10				1			1
