Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
1	1	Item	1968	1	1	36800			1	1			1		
1	1	Item	212	6	6	73500			1	1			1		
1	1	Item	212	10	10	73500			1	1			1		
1	1	Item	212	5	5	73500			1	1			1		
1	1	Coin		10000	10000	73500			1	1			1		
1	1	Gold		20	20	73500			1	1			1		
1	1	Gold		30	30	73500			1	1			1		
1	1	Gold		50	50	73500			1	1			1		
1	1	Gold		100	100	73500			1	1			1		
1	1	Item	2438	1	1	22100			1	1			1		
1	1	Item	1969	1	1	36800			1	1			1		
1	1	Item	601	20	20	147100			1	1			1		
1	1	Item	602	10	10	147100			1	1			1		
1	1	Item	603	2	2	22100			1	1			1		
2	1	Item	1968	1	1	35500			1	1			1		
2	1	Item	212	6	6	70900			1	1			1		
2	1	Item	212	10	10	70900			1	1			1		
2	1	Item	212	5	5	70900			1	1			1		
2	1	Coin		10000	10000	70900			1	1			1		
2	1	Gold		20	20	70900			1	1			1		
2	1	Gold		30	30	70900			1	1			1		
2	1	Gold		50	50	70900			1	1			1		
2	1	Gold		100	100	106500			1	1			1		
2	1	Item	2438	1	1	21300			1	1			1		
2	1	Item	1969	1	1	35500			1	1			1		
2	1	Item	601	20	20	141800			1	1			1		
2	1	Item	602	10	10	141800			1	1			1		
2	1	Item	603	2	2	21300			1	1			1		
4	1	Coin		5000	5000	250000			1	1			1		
4	1	Gold		25	25	250000			1	1			1		
4	1	Item	30039	1	1	250000			1	1			1		
4	1	Contrib		500	500	250000			1	1			1		
