Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
1	1	Item	403	4	4	1000000				1			1		
1	2	Item	211	1	1	1000000				1			1		
1	3	YuanBao		250	250	1000000				1			1		
1	4	Item	402	1	1	1000000				1			1		
2	1	Item	3006	10	10	1000000				1			1		
2	2	Item	506	20	20	1000000				1			1		
2	3	Item	2029	2	2	1000000				1			1		
2	4	Item	3005	10	10	1000000				1			1		
3	1	Item	901	750	750	1000000	OpenLevel39	OpenLevel49		1			1		
3	2	Item	412	10	10	1000000	OpenLevel39	OpenLevel49		1			1		
3	3	Item	211	15	15	1000000	OpenLevel39	OpenLevel49		1			1		
3	4	Item	31566	2	2	1000000	OpenLevel39	OpenLevel49		1			1		
3	5	Item	901	750	750	1000000	OpenLevel49	OpenLevel59		1			1		
3	6	Item	412	10	10	1000000	OpenLevel49	OpenLevel59		1			1		
3	7	Item	211	10	10	1000000	OpenLevel49	OpenLevel59		1			1		
3	8	Item	31565	2	2	1000000	OpenLevel49	OpenLevel59		1			1		
3	9	Item	901	750	750	1000000	OpenLevel59	OpenLevel69		1			1		
3	10	Item	412	10	10	1000000	OpenLevel59	OpenLevel69		1			1		
3	11	Item	211	10	10	1000000	OpenLevel59	OpenLevel69		1			1		
3	12	Item	31588	2	2	1000000	OpenLevel59	OpenLevel69		1			1		
3	13	Item	901	750	750	1000000	OpenLevel69	OpenLevel79		1			1		
3	14	Item	412	10	10	1000000	OpenLevel69	OpenLevel79		1			1		
3	15	Item	211	10	10	1000000	OpenLevel69	OpenLevel79		1			1		
3	16	Item	31561	2	2	1000000	OpenLevel69	OpenLevel79		1			1		
3	17	Item	901	750	750	1000000	OpenLevel79	OpenLevel89		1			1		
3	18	Item	412	10	10	1000000	OpenLevel79	OpenLevel89		1			1		
3	19	Item	211	10	10	1000000	OpenLevel79	OpenLevel89		1			1		
3	20	Item	31589	2	2	1000000	OpenLevel79	OpenLevel89		1			1		
3	21	Item	901	1000	1000	1000000	OpenLevel89	OpenLevel99		1			1		
3	22	Item	412	10	10	1000000	OpenLevel89	OpenLevel99		1			1		
3	23	Item	211	10	10	1000000	OpenLevel89	OpenLevel99		1			1		
3	24	Item	31612	2	2	1000000	OpenLevel89	OpenLevel99		1			1		
3	25	Item	901	1000	1000	1000000	OpenLevel99	OpenLevel109		1			1		
3	26	Item	412	10	10	1000000	OpenLevel99	OpenLevel109		1			1		
3	27	Item	211	10	10	1000000	OpenLevel99	OpenLevel109		1			1		
3	28	Item	31642	2	2	1000000	OpenLevel99	OpenLevel109		1			1		
3	29	Item	901	1000	1000	1000000	OpenLevel109	OpenLevel129		1			1		
3	30	Item	412	10	10	1000000	OpenLevel109	OpenLevel129		1			1		
3	31	Item	211	10	10	1000000	OpenLevel109	OpenLevel129		1			1		
3	32	Item	34095	2	2	1000000	OpenLevel109	OpenLevel129		1			1		
3	33	Item	901	1500	1500	1000000	OpenLevel129	OpenLevel149		1			1		
3	34	Item	412	10	10	1000000	OpenLevel129	OpenLevel149		1			1		
3	35	Item	211	10	10	1000000	OpenLevel129	OpenLevel149		1			1		
3	36	Item	35370	2	2	1000000	OpenLevel129	OpenLevel149		1			1		
3	37	Item	901	1500	1500	1000000	OpenLevel149			1			1		
3	38	Item	412	10	10	1000000	OpenLevel149			1			1		
3	39	Item	211	10	10	1000000	OpenLevel149			1			1		
3	40	Item	35447	2	2	1000000	OpenLevel149			1			1		
4	1	Item	31577	1	1	1000000	OpenLevel39	OpenLevel99		1			1		
4	2	Item	212	3	3	1000000	OpenLevel39			1			1		
4	3	Item	921	10	10	1000000	OpenLevel99			1			1		
4	4	Item	35106	1	1	1000000	OpenLevel39	OpenLevel69		1			1		
4	5	Item	35107	1	1	1000000	OpenLevel69	OpenLevel99		1			1		
4	6	Item	35108	1	1	1000000	OpenLevel99	OpenLevel129		1			1		
4	7	Item	35109	1	1	1000000	OpenLevel129			1			1		
4	8	Item	31413	5	5	1000000	OpenLevel39	OpenLevel69		1			1		
4	9	Item	672527	3	3	1000000	OpenLevel69	OpenLevel99		1			1		
4	10	Item	672528	3	3	1000000	OpenLevel99	OpenLevel129		1			1		
4	11	Item	672529	3	3	1000000	OpenLevel129	OpenLevel159		1			1		
4	12	Item	672530	3	3	1000000	OpenLevel159			1			1		
5	1	Item	214	1	1	1000000	OpenLevel39			1			1		
5	2	Item	2060	1	1	1000000	OpenLevel139	OpenLevel149		1			1		
5	3	Item	2061	1	1	1000000	OpenLevel149	OpenLevel159		1			1		
5	4	Item	2062	1	1	1000000	OpenLevel159			1			1		
5	5	Item	672395	1	1	1000000	OpenLevel39			1			1		
5	6	YuanBao		1888	1888	1000000	OpenLevel39	OpenLevel69		1			1		
