Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut	IgnoreNoMonthCard	bZoneSystem	bCenterSystem	bServerSystem	bZoneNotify	bCenterNotify	bServerNotify	nMinNotifyLv	nMaxNotifyLv	szZCMsg	szZCTongMsg	szServerMsg	szServerTongMsg	szTongMsg	szTeamMsg
1	16	Item	813	1	1	1000000	OpenLevel39	OpenLevel129		1			1		
1	7	Item	672147	1	1	1000000				1			1		
1	17	Item	324	1	1	1000000	OpenLevel69	OpenLevel129		1			1		
1	24	Item	209	1	1	1000000	OpenLevel39	OpenLevel129		1			1		
1	11	Item	211	1	1	1000000				1			1		
1	10	Item	213	1	1	1000000				1			1		
1	9	Item	214	1	1	1000000	OpenLevel39	OpenLevel129		1			1		
1	14	YuanBao		1	1	1000000				1			1		
1	28	Item	901	1	1	1000000				1			1		
1	22	Item	201	1	1	1000000	OpenLevel39	OpenLevel99		1			1		
1	21	Item	202	1	1	1000000	OpenLevel39	OpenLevel129		1			1		
1	18	Item	412	1	1	1000000	OpenLevel39	OpenLevel159		1			1		
1	15	Item	3006	1	1	1000000				1			1		
1	25	Item	31001	1	1	1000000	OpenLevel39	OpenLevel129		1			1		
1	1	Item	31413	1	1	1000000	OpenLevel39	OpenLevel69		1			1		
1	2	Item	31414	1	1	1000000	OpenLevel69	OpenLevel99		1			1		
1	3	Item	31419	1	1	1000000	OpenLevel99	OpenLevel129		1			1		
1	4	Item	671715	1	1	1000000	OpenLevel129	OpenLevel159		1			1		
1	5	Item	671716	1	1	1000000	OpenLevel159	OpenLevel189		1			1		
1	6	Item	671717	1	1	1000000	OpenLevel189			1			1		
1	26	Item	31613	1	1	1000000	OpenLevel69			1			1		
1	27	Item	33011	1	1	1000000	OpenLevel99			1			1		
1	23	Item	33013	1	1	1000000	OpenLevel129			1			1		
1	20	Item	671600	1	1	1000000	OpenLevel129			1			1		
1	13	Item	35299	1	1	1000000	OpenLevel129			1			1		
1	19	Item	19999	1	1	1000000	OpenLevel129			1			1		
1	12	Item	3014	1	1	1000000	OpenLevel129			1			1		
2	1	Coin		2888	2888	132000	OpenLevel39	OpenLevel99		1			1		
2	1	Item	2005	3	3	140000	OpenLevel39	OpenLevel99		1			1		
2	1	Item	209	2	2	140000				1			1		
2	1	Item	211	1	1	15000				1			1		
2	1	Item	213	1	1	900				1	1		1						1			1	1	999			<i18n=57501>	<i18n=57499>	<i18n=57498>
2	1	Item	214	1	1	100				1	1		1						1			1	1	999			<i18n=57501>	<i18n=57499>	<i18n=57498>
2	1	Item	30704	1	1	1000				1	1		1																<i18n=57498>
2	1	Item	30705	1	1	1000				1	1		1																<i18n=57498>
2	1	YuanBao		30	30	140000				1			1		
2	1	Item	901	30	30	140000				1			1		
2	1	Item	401	25	25	70000	OpenLevel39	OpenLevel99		1			1		
2	1	Item	31001	5	5	50000				1			1		
2	1	Item	201	8	8	110000	OpenLevel39	OpenLevel99		1			1		
2	1	Item	412	1	1	50000				1			1		
2	1	Item	402	1	1	10000				1			1		
2	1	Item	671601	2	2	132000	OpenLevel99			1			1		
2	1	Item	33010	3	3	140000	OpenLevel99			1			1		
2	1	Item	410	2	2	70000	OpenLevel99			1			1		
2	1	Item	411	2	2	110000	OpenLevel99			1			1		
2	2	Item	30700	1	1	1000000				1			1		
2	3	Item	30701	1	1	1000000				1			1		
3	19	Coin		1	1	1000000	OpenLevel39	OpenLevel99		1			1		
3	15	Item	2005	1	1	1000000	OpenLevel39	OpenLevel99		1			1		
3	8	Item	209	1	1	1000000				1			1		
3	5	Item	211	1	1	1000000				1			1		
3	2	Item	213	1	1	1000000				1	1		1						1			1	1	999			<i18n=57501>	<i18n=57499>	<i18n=57498>
3	1	Item	214	1	1	1000000				1	1		1						1			1	1	999			<i18n=57501>	<i18n=57499>	<i18n=57498>
3	3	Item	30704	1	1	1000000				1	1		1																<i18n=57498>
3	4	Item	30705	1	1	1000000				1	1		1																<i18n=57498>
3	7	YuanBao		1	1	1000000				1			1		
3	14	Item	901	1	1	1000000				1			1		
3	16	Item	401	1	1	1000000	OpenLevel39	OpenLevel99		1			1		
3	17	Item	31001	1	1	1000000				1			1		
3	18	Item	201	1	1	1000000	OpenLevel39	OpenLevel99		1			1		
3	9	Item	412	1	1	1000000				1			1		
3	6	Item	402	1	1	1000000				1			1		
3	10	Item	671601	1	1	1000000	OpenLevel99			1			1		
3	11	Item	33010	1	1	1000000	OpenLevel99			1			1		
3	12	Item	410	1	1	1000000	OpenLevel99			1			1		
3	13	Item	411	1	1	1000000	OpenLevel99			1			1		
3	20	Item	30700	1	1	1000000				1			1		
3	21	Item	30701	1	1	1000000				1			1		
4	1	Item	673340	1	1	1000000				1			1		
4	2	Item	673341	1	1	1000000				1			1		
4	3	Item	93026	1	1	1000000				1			1		
5	1	Item	671921	1	1	1000000				1			1		
5	2	Item	673343	1	1	1000000				1			1		
6	1	Item	673342	1	1	1000000				1			1		
7	1	Item	673290	1	1	1000000				1			1		
8	1	Item	673290	2	2	1000000				1			1		
9	1	Item	673290	4	4	1000000				1			1		
10	1	Item	30704	1	1	1000000				1			1		
10	2	Item	30705	1	1	1000000				1			1		
10	3	Item	3006	1	1	1000000		OpenLevel99		1			1		
10	4	Item	211	1	1	1000000		OpenLevel129		1			1		
10	5	Item	3014	1	1	1000000	OpenLevel129			1			1		
10	6	Item	671601	1	1	1000000	OpenLevel99			1			1		
10	7	Item	409	1	1	1000000				1			1		
10	8	Item	413	1	1	1000000				1			1		
10	9	Item	30700	1	1	1000000				1			1		
10	10	Item	30701	1	1	1000000				1			1		
10	11	Item	403	1	1	1000000				1			1		
10	12	Item	506	1	1	1000000				1			1		
10	13	Item	901	1	1	1000000				1			1		
11	1	Item	600037	1	1	1000000				1			1		
11	2	Item	600038	1	1	1000000				1			1		
11	3	Item	600027	1	1	1000000				1			1		
11	4	Item	600028	1	1	1000000				1			1		
11	5	Item	93039	1	1	1000000				1			1		
11	6	Item	96063	1	1	1000000				1			1		
11	7	Item	90126	1	1	1000000				1			1		
11	8	Item	90125	1	1	1000000				1			1		
11	9	Item	671921	1	1	1000000				1			1		
12	1	Item	673343	1	1	1000000				1			1		
