Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
1	1	Item	403	4	4	1000000				1			1		
1	2	Item	211	1	1	1000000		OpenLevel169		1			1		
1	3	JingHuo		666	666	1000000	OpenLevel169			1			1		
1	4	Item	673317	1	1	1000000				1			1		
1	5	Item	402	1	1	1000000				1			1		
2	1	Item	3005	30	30	1000000				1			1		
2	2	Item	506	20	20	1000000				1			1		
2	3	Item	2029	3	3	1000000				1			1		
2	4	Item	673317	3	3	1000000				1			1		
3	1	Item	901	750	750	1000000	OpenLevel39	OpenLevel49		1			1		
3	2	Item	412	10	10	1000000	OpenLevel39	OpenLevel49		1			1		
3	3	Item	211	15	15	1000000	OpenLevel39	OpenLevel49		1			1		
3	4	Item	31566	2	2	1000000	OpenLevel39	OpenLevel49		1			1		
3	5	Item	901	750	750	1000000	OpenLevel49	OpenLevel59		1			1		
3	6	Item	412	10	10	1000000	OpenLevel49	OpenLevel59		1			1		
3	7	Item	211	10	10	1000000	OpenLevel49	OpenLevel59		1			1		
3	8	Item	31565	2	2	1000000	OpenLevel49	OpenLevel59		1			1		
3	9	Item	901	750	750	1000000	OpenLevel59	OpenLevel69		1			1		
3	10	Item	412	10	10	1000000	OpenLevel59	OpenLevel69		1			1		
3	11	Item	211	10	10	1000000	OpenLevel59	OpenLevel69		1			1		
3	12	Item	31588	2	2	1000000	OpenLevel59	OpenLevel69		1			1		
3	13	Item	901	750	750	1000000	OpenLevel69	OpenLevel79		1			1		
3	14	Item	412	10	10	1000000	OpenLevel69	OpenLevel79		1			1		
3	15	Item	211	10	10	1000000	OpenLevel69	OpenLevel79		1			1		
3	16	Item	31561	2	2	1000000	OpenLevel69	OpenLevel79		1			1		
3	17	Item	901	750	750	1000000	OpenLevel79	OpenLevel89		1			1		
3	18	Item	412	10	10	1000000	OpenLevel79	OpenLevel89		1			1		
3	19	Item	31613	80	80	1000000	OpenLevel79	OpenLevel89		1			1		
3	20	Item	31589	2	2	1000000	OpenLevel79	OpenLevel89		1			1		
3	21	Item	901	1000	1000	1000000	OpenLevel89	OpenLevel99		1			1		
3	22	Item	412	10	10	1000000	OpenLevel89	OpenLevel99		1			1		
3	23	Item	31613	80	80	1000000	OpenLevel89	OpenLevel99		1			1		
3	24	Item	31612	2	2	1000000	OpenLevel89	OpenLevel99		1			1		
3	25	Item	901	1000	1000	1000000	OpenLevel99	OpenLevel109		1			1		
3	26	Item	412	10	10	1000000	OpenLevel99	OpenLevel109		1			1		
3	27	Item	31613	80	80	1000000	OpenLevel99	OpenLevel109		1			1		
3	28	Item	31642	2	2	1000000	OpenLevel99	OpenLevel109		1			1		
3	29	Item	901	1250	1250	1000000	OpenLevel109	OpenLevel129		1			1		
3	30	Item	31613	80	80	1000000	OpenLevel109	OpenLevel129		1			1		
3	31	Item	33012	30	30	1000000	OpenLevel109	OpenLevel129		1			1		
3	32	Item	34095	2	2	1000000	OpenLevel109	OpenLevel129		1			1		
3	33	Item	901	1500	1500	1000000	OpenLevel129	OpenLevel149		1			1		
3	34	Item	31613	80	80	1000000	OpenLevel129	OpenLevel149		1			1		
3	35	Item	33012	30	30	1000000	OpenLevel129	OpenLevel149		1			1		
3	36	Item	35370	2	2	1000000	OpenLevel129	OpenLevel149		1			1		
3	37	Item	901	1750	1750	1000000	OpenLevel149	OpenLevel169		1			1		
