Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut	BindType
1	1	Item	3006	50	50	1000000				1			1
1	2	Item	901	4000	4000	1000000				1			1
1	3	MingYangJiFen		120	120	1000000				1			1
1	4	Item	672313	1	1	1000000				1			1
2	1	Item	3006	40	40	1000000				1			1
2	2	Item	901	3000	3000	1000000				1			1
2	3	MingYangJiFen		80	80	1000000				1			1
2	4	Item	672313	1	1	1000000				1			1
3	1	Item	3006	30	30	1000000				1			1
3	2	Item	901	2000	2000	1000000				1			1
3	3	MingYangJiFen		60	60	1000000				1			1
3	4	Item	672313	1	1	1000000				1			1
4	1	Item	3006	20	20	1000000				1			1
4	2	Item	901	1000	1000	1000000				1			1
4	3	MingYangJiFen		40	40	1000000				1			1
4	4	Item	672313	1	1	1000000				1			1
5	1	Item	3006	15	15	1000000				1			1
5	2	Item	901	600	600	1000000				1			1
5	3	MingYangJiFen		30	30	1000000				1			1
5	4	Item	672313	1	1	1000000				1			1
6	1	Item	3006	10	10	1000000				1			1
6	2	Item	901	400	400	1000000				1			1
6	3	MingYangJiFen		20	20	1000000				1			1
6	4	Item	672313	1	1	1000000				1			1
7	1	Item	3006	7	7	1000000				1			1
7	2	Item	901	300	300	1000000				1			1
7	3	MingYangJiFen		20	20	1000000				1			1
7	4	Item	672313	1	1	1000000				1			1
8	1	Item	3006	5	5	1000000				1			1
8	2	Item	901	200	200	1000000				1			1
8	3	MingYangJiFen		15	15	1000000				1			1
8	4	Item	672313	1	1	1000000				1			1
9	1	Item	410	8	8	1000000				1			1
9	2	Item	411	8	8	1000000				1			1
9	3	Item	901	120	120	1000000				1			1
9	4	MingYangJiFen		8	8	1000000				1			1
10	1	Item	410	4	4	1000000				1			1
10	2	Item	411	4	4	1000000				1			1
10	3	Item	901	60	60	1000000				1			1
10	4	MingYangJiFen		4	4	1000000				1			1
11	1	Item	410	6	6	1000000				1			1
11	2	Item	411	6	6	1000000				1			1
11	3	Item	901	80	80	1000000				1			1
11	4	MingYangJiFen		6	6	1000000				1			1
12	1	Item	3006	2	2	1000000				1			1
12	2	Item	901	120	120	1000000				1			1
12	3	Item	33012	8	8	1000000				1			1
12	4	MingYangJiFen		20	20	1000000				1			1
13	1	Item	3006	1	1	1000000				1			1
13	2	Item	901	60	60	1000000				1			1
13	3	Item	33012	4	4	1000000				1			1
13	4	MingYangJiFen		10	10	1000000				1			1
14	1	Item	672328	1	1	1000000				1			1
14	2	Item	650224	1	1	1000000				1			1
14	3	Item	650225	1	1	1000000				1			1
14	4	Item	650226	1	1	1000000				1			1
14	5	Item	672320	1	1	1000000				1			1
14	6	Item	672322	1	1	1000000				1			1
14	7	MingYangJiFen		2000	2000	1000000				1			1
14	8	Item	673513	1	1	1000000				1			1
15	1	Item	672329	1	1	1000000				1			1
15	2	Item	650224	1	1	1000000				1			1
15	3	Item	650225	1	1	1000000				1			1
15	4	Item	650226	1	1	1000000				1			1
15	5	Item	672320	1	1	1000000				1			1
15	6	Item	672323	1	1	1000000				1			1
15	7	MingYangJiFen		1500	1500	1000000				1			1
15	8	Item	673514	1	1	1000000				1			1
16	1	Item	672330	1	1	1000000				1			1
16	2	Item	672314	1	1	1000000				1			1
16	3	Item	672315	1	1	1000000				1			1
16	4	Item	672316	1	1	1000000				1			1
16	5	Item	672321	1	1	1000000				1			1
16	6	Item	672324	1	1	1000000				1			1
16	7	MingYangJiFen		1200	1200	1000000				1			1
16	8	Item	673515	1	1	1000000				1			1
17	1	Item	672331	1	1	1000000				1			1
17	2	Item	650227	1	1	1000000				1			1
17	3	Item	650228	1	1	1000000				1			1
17	4	Item	650229	1	1	1000000				1			1
17	5	Item	672325	1	1	1000000				1			1
17	6	MingYangJiFen		1000	1000	1000000				1			1
17	7	Item	673516	1	1	1000000				1			1
18	1	Item	672332	1	1	1000000				1			1
18	2	Item	650227	1	1	1000000				1			1
18	3	Item	650228	1	1	1000000				1			1
18	4	Item	650229	1	1	1000000				1			1
18	5	Item	672326	1	1	1000000				1			1
18	6	MingYangJiFen		600	600	1000000				1			1
18	7	Item	673516	1	1	1000000				1			1
19	1	Item	672332	1	1	1000000				1			1
19	2	Item	672317	1	1	1000000				1			1
19	3	Item	672318	1	1	1000000				1			1
19	4	Item	672319	1	1	1000000				1			1
19	5	Item	672327	1	1	1000000				1			1
19	6	MingYangJiFen		400	400	1000000				1			1
19	7	Item	673517	1	1	1000000				1			1
27	1	Item	672328	1	1	1000000				1			1
27	2	Item	650224	1	1	1000000				1			1
27	3	Item	650225	1	1	1000000				1			1
27	4	Item	650226	1	1	1000000				1			1
27	5	Item	672320	1	1	1000000				1			1
27	6	Item	672322	1	1	1000000				1			1
27	7	Item	673513	1	1	1000000				1			1
