Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut	IgnoreNoMonthCard	bZoneSystem	bCenterSystem	bServerSystem	bZoneNotify	bCenterNotify	bServerNotify	nMinNotifyLv	nMaxNotifyLv	szZCMsg	szZCTongMsg	szServerMsg	szServerTongMsg	szTongMsg	szTeamMsg
1	1	Item	1636	15	15	1000000			1	1			1
1	2	Item	3006	1	1	80000			1	1			1
1	2	Item	3006	5	5	20000			1	1			1
1	2	Item	209	8	8	150000			1	1			1
1	2	Item	211	1	1	40000			1	1			1
1	2	Item	901	80	80	150000			1	1			1
1	2	Item	31001	8	8	120000			1	1			1
1	2	Item	3001	80	80	120000			1	1			1
1	2	Item	3002	8	8	150000			1	1			1
1	2	Item	31412	1	1	20000			1	1			1
1	2	Item	201	12	12	150000			1	1			1
2	1	Item	1636	1	1	1000000							1
2	2	Item	3006	1	1	1000000							1
2	3	Item	209	1	1	1000000							1
2	4	Item	211	1	1	1000000							1
2	5	Item	901	1	1	1000000							1
2	6	Item	31001	1	1	1000000							1
2	7	Item	3001	1	1	1000000							1
2	8	Item	3002	1	1	1000000							1
2	9	Item	31412	1	1	1000000							1
2	10	Item	201	1	1	1000000							1
3	1	Coin		100000	100000	1000			1	1			1						1			1	1	999			<i18n=44940>	<i18n=44938>	<i18n=44941>
3	1	Coin		10000	10000	20000			1	1			1
3	1	Coin		5000	5000	50000			1	1			1
3	1	Coin		2000	2000	120000			1	1			1
3	1	Item	2005	2	2	100000			1	1			1
3	1	Item	209	2	2	120000			1	1			1
3	1	Item	211	1	1	10000			1	1			1
3	1	Item	901	20	20	120000			1	1			1
3	1	Item	324	1	1	19000			1	1			1
3	1	Item	3001	20	20	120000			1	1			1
3	1	Item	31001	2	2	100000			1	1			1
3	1	Item	201	4	4	120000			1	1			1
3	1	Item	3002	1	1	100000			1	1			1
3	2	Item	1636	1	1	1000000			1	1			1
4	1	Coin		200	200	1000000			1	1
5	1	Coin		1	1	1000000			1	1			1
5	2	Item	2005	1	1	1000000			1	1			1
5	3	Item	209	1	1	1000000			1	1			1
5	4	Item	211	1	1	1000000			1	1			1
5	5	Item	901	1	1	1000000			1	1			1
5	6	Item	324	1	1	1000000			1	1			1
5	7	Item	3001	1	1	1000000			1	1			1
5	8	Item	31001	1	1	1000000			1	1			1
5	9	Item	201	1	1	1000000			1	1			1
5	10	Item	3002	1	1	1000000			1	1			1
5	11	Item	1636	1	1	1000000			1	1			1
6	1	Item	1643	1	1	1000000			1	1
