Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
1	1	Item	102	1	1	100000				1			1
1	1	Item	102	1	1	100000				1			1
1	1	Item	102	1	1	100000				1			1
1	1	Item	102	1	1	100000				1			1
1	1	Item	102	1	1	100000				1			1
1	1	Item	102	1	1	100000				1			1
1	1	Item	102	1	1	100000				1			1
1	1	Item	102	1	1	100000				1			1
1	1	Item	102	1	1	100000				1			1
1	1	Item	102	1	1	12500				1			1
1	1	Item	102	1	1	12500				1			1
1	1	Item	102	1	1	12500				1			1
1	1	Item	102	1	1	12500				1			1
1	1	Item	102	1	1	12500				1			1
1	1	Item	102	1	1	12500				1			1
1	1	Item	102	1	1	12500				1			1
1	1	Item	102	1	1	12500				1			1
2	1	Item	102	1	1	100000				1			1
2	1	Item	102	1	1	100000				1			1
2	1	Item	102	1	1	100000				1			1
2	1	Item	102	1	1	100000				1			1
2	1	Item	102	1	1	100000				1			1
2	1	Item	102	1	1	100000				1			1
2	1	Item	102	1	1	100000				1			1
2	1	Item	102	1	1	100000				1			1
2	1	Item	102	1	1	100000				1			1
2	1	Item	102	1	1	12500				1			1
2	1	Item	102	1	1	12500				1			1
2	1	Item	102	1	1	12500				1			1
2	1	Item	102	1	1	12500				1			1
2	1	Item	102	1	1	12500				1			1
2	1	Item	102	1	1	12500				1			1
2	1	Item	102	1	1	12500				1			1
2	1	Item	102	1	1	12500				1			1
3	1	Item	102	1	1	100000				1			1
3	1	Item	102	1	1	100000				1			1
3	1	Item	102	1	1	100000				1			1
3	1	Item	102	1	1	100000				1			1
3	1	Item	102	1	1	100000				1			1
3	1	Item	102	1	1	100000				1			1
3	1	Item	102	1	1	100000				1			1
3	1	Item	102	1	1	100000				1			1
3	1	Item	102	1	1	100000				1			1
3	1	Item	102	1	1	12500				1			1
3	1	Item	102	1	1	12500				1			1
3	1	Item	102	1	1	12500				1			1
3	1	Item	102	1	1	12500				1			1
3	1	Item	102	1	1	12500				1			1
3	1	Item	102	1	1	12500				1			1
3	1	Item	102	1	1	12500				1			1
