Key	Group	AwardType	AwardSubType	CountMin	CountMax	RandRate	TimeFrameStart	TimeFrameEnd	bCenterMsg	bSysMsg	bTongMsg	bTeamMsg	bAwardTips	bFlyTips	TimeOut
1	1	Item	40001	1	1	28572			1	1					
1	1	Item	40007	1	1	28572			1	1					
1	1	Item	40013	1	1	28572			1	1					
1	1	Item	40019	1	1	28572			1	1					
1	1	Item	40025	1	1	28572			1	1					
1	1	Item	40031	1	1	28572			1	1					
1	1	Item	40037	1	1	28572			1	1					
1	1	Item	40043	1	1	28572			1	1					
1	1	Item	40049	1	1	28572			1	1					
1	1	Item	40055	1	1	28572			1	1					
1	1	Item	40061	1	1	28572			1	1					
1	1	Item	40067	1	1	28572			1	1					
1	1	Item	40073	1	1	28572			1	1					
1	1	Item	40079	1	1	28572			1	1					
1	1	Item	40085	1	1	28572			1	1					
1	1	Item	40091	1	1	28572			1	1					
1	1	Item	40097	1	1	28572			1	1					
1	1	Item	40103	1	1	28572			1	1					
1	1	Item	40109	1	1	28572			1	1					
1	1	Item	40115	1	1	28572			1	1					
1	1	Item	40121	1	1	28572			1	1					
1	1	Item	40127	1	1	28572			1	1					
1	1	Item	40133	1	1	28572			1	1					
1	1	Item	40139	1	1	28572			1	1					
1	1	Item	40145	1	1	28572			1	1					
1	1	Item	40151	1	1	28572			1	1					
1	1	Item	40157	1	1	28572			1	1					
1	1	Item	40163	1	1	28572			1	1					
1	1	Item	40169	1	1	28572			1	1					
1	1	Item	40175	1	1	28572			1	1					
1	1	Item	40181	1	1	28572			1	1					
1	1	Item	40187	1	1	28572			1	1					
1	1	Item	40193	1	1	28572			1	1					
1	1	Item	40199	1	1	28572			1	1					
1	1	Item	40205	1	1	28572			1	1					
2	1	Item	40002	1	1	28572			1	1					
2	1	Item	40008	1	1	28572			1	1					
2	1	Item	40014	1	1	28572			1	1					
2	1	Item	40020	1	1	28572			1	1					
2	1	Item	40026	1	1	28572			1	1					
2	1	Item	40032	1	1	28572			1	1					
2	1	Item	40038	1	1	28572			1	1					
2	1	Item	40044	1	1	28572			1	1					
2	1	Item	40050	1	1	28572			1	1					
2	1	Item	40056	1	1	28572			1	1					
2	1	Item	40062	1	1	28572			1	1					
2	1	Item	40068	1	1	28572			1	1					
2	1	Item	40074	1	1	28572			1	1					
2	1	Item	40080	1	1	28572			1	1					
2	1	Item	40086	1	1	28572			1	1					
2	1	Item	40092	1	1	28572			1	1					
2	1	Item	40098	1	1	28572			1	1					
2	1	Item	40104	1	1	28572			1	1					
2	1	Item	40110	1	1	28572			1	1					
2	1	Item	40116	1	1	28572			1	1					
2	1	Item	40122	1	1	28572			1	1					
2	1	Item	40128	1	1	28572			1	1					
2	1	Item	40134	1	1	28572			1	1					
2	1	Item	40140	1	1	28572			1	1					
2	1	Item	40146	1	1	28572			1	1					
2	1	Item	40152	1	1	28572			1	1					
2	1	Item	40158	1	1	28572			1	1					
2	1	Item	40164	1	1	28572			1	1					
2	1	Item	40170	1	1	28572			1	1					
2	1	Item	40176	1	1	28572			1	1					
2	1	Item	40182	1	1	28572			1	1					
2	1	Item	40188	1	1	28572			1	1					
2	1	Item	40194	1	1	28572			1	1					
2	1	Item	40200	1	1	28572			1	1					
2	1	Item	40206	1	1	28572			1	1					
3	1	Item	40003	1	1	28572			1	1					
3	1	Item	40009	1	1	28572			1	1					
3	1	Item	40015	1	1	28572			1	1					
3	1	Item	40021	1	1	28572			1	1					
3	1	Item	40027	1	1	28572			1	1					
3	1	Item	40033	1	1	28572			1	1					
3	1	Item	40039	1	1	28572			1	1					
3	1	Item	40045	1	1	28572			1	1					
3	1	Item	40051	1	1	28572			1	1					
3	1	Item	40057	1	1	28572			1	1					
3	1	Item	40063	1	1	28572			1	1					
3	1	Item	40069	1	1	28572			1	1					
3	1	Item	40075	1	1	28572			1	1					
3	1	Item	40081	1	1	28572			1	1					
3	1	Item	40087	1	1	28572			1	1					
3	1	Item	40093	1	1	28572			1	1					
3	1	Item	40099	1	1	28572			1	1					
3	1	Item	40105	1	1	28572			1	1					
3	1	Item	40111	1	1	28572			1	1					
3	1	Item	40117	1	1	28572			1	1					
3	1	Item	40123	1	1	28572			1	1					
3	1	Item	40129	1	1	28572			1	1					
3	1	Item	40135	1	1	28572			1	1					
3	1	Item	40141	1	1	28572			1	1					
3	1	Item	40147	1	1	28572			1	1					
3	1	Item	40153	1	1	28572			1	1					
3	1	Item	40159	1	1	28572			1	1					
3	1	Item	40165	1	1	28572			1	1					
3	1	Item	40171	1	1	28572			1	1					
3	1	Item	40177	1	1	28572			1	1					
3	1	Item	40183	1	1	28572			1	1					
3	1	Item	40189	1	1	28572			1	1					
3	1	Item	40195	1	1	28572			1	1					
3	1	Item	40201	1	1	28572			1	1					
3	1	Item	40207	1	1	28572			1	1					
4	1	Item	40004	1	1	28572			1	1			1		
4	1	Item	40010	1	1	28572			1	1			1		
4	1	Item	40016	1	1	28572			1	1			1		
4	1	Item	40022	1	1	28572			1	1			1		
4	1	Item	40028	1	1	28572			1	1			1		
4	1	Item	40034	1	1	28572			1	1			1		
4	1	Item	40040	1	1	28572			1	1			1		
4	1	Item	40046	1	1	28572			1	1			1		
4	1	Item	40052	1	1	28572			1	1			1		
4	1	Item	40058	1	1	28572			1	1			1		
4	1	Item	40064	1	1	28572			1	1			1		
4	1	Item	40070	1	1	28572			1	1			1		
4	1	Item	40076	1	1	28572			1	1			1		
4	1	Item	40082	1	1	28572			1	1			1		
4	1	Item	40088	1	1	28572			1	1			1		
4	1	Item	40094	1	1	28572			1	1			1		
4	1	Item	40100	1	1	28572			1	1			1		
4	1	Item	40106	1	1	28572			1	1			1		
4	1	Item	40112	1	1	28572			1	1			1		
4	1	Item	40118	1	1	28572			1	1			1		
4	1	Item	40124	1	1	28572			1	1			1		
4	1	Item	40130	1	1	28572			1	1			1		
4	1	Item	40136	1	1	28572			1	1			1		
4	1	Item	40142	1	1	28572			1	1			1		
4	1	Item	40148	1	1	28572			1	1			1		
4	1	Item	40154	1	1	28572			1	1			1		
4	1	Item	40160	1	1	28572			1	1			1		
4	1	Item	40166	1	1	28572			1	1			1		
4	1	Item	40172	1	1	28572			1	1			1		
4	1	Item	40178	1	1	28572			1	1			1		
4	1	Item	40184	1	1	28572			1	1			1		
4	1	Item	40190	1	1	28572			1	1			1		
4	1	Item	40196	1	1	28572			1	1			1		
4	1	Item	40202	1	1	28572			1	1			1		
4	1	Item	40208	1	1	28572			1	1			1		
5	1	Item	40005	1	1	28572			1	1			1		
5	1	Item	40011	1	1	28572			1	1			1		
5	1	Item	40017	1	1	28572			1	1			1		
5	1	Item	40023	1	1	28572			1	1			1		
5	1	Item	40029	1	1	28572			1	1			1		
5	1	Item	40035	1	1	28572			1	1			1		
5	1	Item	40041	1	1	28572			1	1			1		
5	1	Item	40047	1	1	28572			1	1			1		
5	1	Item	40053	1	1	28572			1	1			1		
5	1	Item	40059	1	1	28572			1	1			1		
5	1	Item	40065	1	1	28572			1	1			1		
5	1	Item	40071	1	1	28572			1	1			1		
5	1	Item	40077	1	1	28572			1	1			1		
5	1	Item	40083	1	1	28572			1	1			1		
5	1	Item	40089	1	1	28572			1	1			1		
5	1	Item	40095	1	1	28572			1	1			1		
5	1	Item	40101	1	1	28572			1	1			1		
5	1	Item	40107	1	1	28572			1	1			1		
5	1	Item	40113	1	1	28572			1	1			1		
5	1	Item	40119	1	1	28572			1	1			1		
5	1	Item	40125	1	1	28572			1	1			1		
5	1	Item	40131	1	1	28572			1	1			1		
5	1	Item	40137	1	1	28572			1	1			1		
5	1	Item	40143	1	1	28572			1	1			1		
5	1	Item	40149	1	1	28572			1	1			1		
5	1	Item	40155	1	1	28572			1	1			1		
5	1	Item	40161	1	1	28572			1	1			1		
5	1	Item	40167	1	1	28572			1	1			1		
5	1	Item	40173	1	1	28572			1	1			1		
5	1	Item	40179	1	1	28572			1	1			1		
5	1	Item	40185	1	1	28572			1	1			1		
5	1	Item	40191	1	1	28572			1	1			1		
5	1	Item	40197	1	1	28572			1	1			1		
5	1	Item	40203	1	1	28572			1	1			1		
5	1	Item	40209	1	1	28572			1	1			1		
6	1	Item	40006	1	1	28572			1	1			1		
6	1	Item	40012	1	1	28572			1	1			1		
6	1	Item	40018	1	1	28572			1	1			1		
6	1	Item	40024	1	1	28572			1	1			1		
6	1	Item	40030	1	1	28572			1	1			1		
6	1	Item	40036	1	1	28572			1	1			1		
6	1	Item	40042	1	1	28572			1	1			1		
6	1	Item	40048	1	1	28572			1	1			1		
6	1	Item	40054	1	1	28572			1	1			1		
6	1	Item	40060	1	1	28572			1	1			1		
6	1	Item	40066	1	1	28572			1	1			1		
6	1	Item	40072	1	1	28572			1	1			1		
6	1	Item	40078	1	1	28572			1	1			1		
6	1	Item	40084	1	1	28572			1	1			1		
6	1	Item	40090	1	1	28572			1	1			1		
6	1	Item	40096	1	1	28572			1	1			1		
6	1	Item	40102	1	1	28572			1	1			1		
6	1	Item	40108	1	1	28572			1	1			1		
